기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,당월_매출_금액,당월_매출_건수,점포수,당월_매출금액/점포수,당월_매출건수/점포수,총_유동인구_수,총_직장_인구_수,총 상주인구 수,아파트_단지_수,아파트_평균_면적,아파트_평균_시가,시군구_코드
2020,2,A,골목상권,1000119,왕십리로31길,LH,상권확장,100,62,2801033049.0,201010,70,40014757.842857145,2871.5714285714284,1130337,208,2779,15,55,188575904,11200
2020,2,A,골목상권,1000118,왕십리로26길,LH,상권확장,111,56,7808438690.0,415354,216,36150179.12037037,1922.9351851851852,1037601,2076,2804,17,48,167853378,11200
2020,2,A,골목상권,1000117,왕십리로21길,HH,정체,128,56,4355154991.0,291922,81,53767345.56790123,3603.9753086419755,493710,164,2293,26,49,163697068,11200
2020,2,A,골목상권,1000116,왕십리로14길,LH,상권확장,86,54,8626691449.0,431374,105,82158966.18095239,4108.323809523809,505641,997,1782,12,47,311244981,11200
2020,2,A,골목상권,1000115,아차산로5길,LH,상권확장,102,67,11242726020.0,714647,113,99493150.61946903,6324.309734513275,465535,1871,1459,25,38,173323871,11200
2020,2,A,골목상권,1000113,아차산로11길,LH,상권확장,111,63,44046789220.0,1300319,156,282351212.94871795,8335.378205128205,337413,3213,330,1,78,330122449,11200
2020,2,A,골목상권,1000112,송정4가길,HH,정체,138,56,3520426579.0,224973,97,36293057.51546392,2319.3092783505153,798685,291,2648,18,41,150182596,11200
2020,2,A,골목상권,1000111,송정12라길,HH,정체,124,54,2150354568.0,174951,49,43884787.10204082,3570.4285714285716,420958,94,1307,9,47,183501764,11200
2020,2,A,골목상권,1000110,성수일로6길,LL,다이나믹,81,53,13424520787.0,674043,178,75418656.10674158,3786.758426966292,552649,1342,635,5,60,255143939,11200
2020,2,A,골목상권,1000109,성수이로7길,LL,다이나믹,83,50,41645299828.0,856177,157,265256686.80254778,5453.356687898089,447509,1442,1220,14,40,182138339,11200
2020,2,A,골목상권,1000107,성덕정길,HH,정체,126,56,8270925095.0,317141,118,70092585.55084746,2687.635593220339,454216,227,3022,26,54,427008153,11200
2020,2,A,골목상권,1000106,성덕정17길,HL,상권축소,112,51,5423262306.0,517314,151,35915644.41059603,3425.9205298013244,891611,393,3352,26,58,401246640,11200
2020,2,A,골목상권,1000105,서울숲2길,LL,다이나믹,56,48,5102356464.0,283731,118,43240309.016949154,2404.5,1212358,335,1632,12,62,381514397,11200
2020,2,A,골목상권,1000104,상원길,LL,다이나믹,100,51,18920003447.0,924182,169,111952683.11834319,5468.532544378698,721652,1919,1267,4,56,265336490,11200
2020,2,A,골목상권,1000103,상원12길,LH,상권확장,103,55,10085434644.0,97988,84,120064698.14285715,1166.5238095238096,529839,398,2412,6,53,230124577,11200
2020,2,A,골목상권,1000102,사근동길,LH,상권확장,100,72,3791906982.0,414944,75,50558759.76,5532.586666666667,469562,78,2455,23,32,93496148,11200
2020,2,A,골목상권,1000101,무학봉길,LH,상권확장,98,62,714828833.0,58124,42,17019734.11904762,1383.904761904762,653321,22,2203,6,65,282683924,11200
2020,2,A,골목상권,1000100,무학봉28길,HL,상권축소,119,50,6480764280.0,273687,116,55868657.5862069,2359.3706896551726,304269,143,960,5,35,135957998,11200
2020,2,A,골목상권,1000099,무학로6길,LH,상권확장,110,59,6559731110.0,327324,160,40998319.4375,2045.775,692139,1897,1774,8,37,155219640,11200
2020,2,A,골목상권,1000098,무수막길,HH,정체,112,61,3216388062.0,252772,113,28463611.168141592,2236.920353982301,730177,164,2116,19,63,221715774,11200
2020,2,A,골목상권,1000097,매봉길,LH,상권확장,94,63,6024500813.0,801221,37,162824346.2972973,21654.62162162162,295504,60,5878,9,71,599287898,11200
2020,2,A,골목상권,1000096,마조로1길,LL,다이나믹,91,50,4990582640.0,313545,59,84586146.44067797,5314.322033898305,652905,30,1200,26,54,149740447,11200
2020,2,A,골목상권,1000095,마조로16길,HH,정체,112,67,503333323.0,18577,20,25166666.15,928.85,575452,155,2512,20,67,228218098,11200
2020,2,A,골목상권,1000094,마장로39길,LH,상권확장,100,60,6950229539.0,338597,69,100727964.33333333,4907.202898550725,258770,443,910,7,66,261575022,11200
2020,2,A,골목상권,1000093,마장로27길,HH,정체,119,58,799331724.0,25607,37,21603560.108108107,692.081081081081,301312,197,1772,10,41,140662018,11200
2020,2,A,골목상권,1000092,뚝섬로5길,LH,상권확장,84,59,12623409034.0,286831,59,213956085.3220339,4861.542372881356,353336,2136,1806,15,67,318029114,11200
2020,2,A,골목상권,1000091,둘레9길,HH,정체,131,57,11629119059.0,791208,155,75026574.57419355,5104.567741935484,545740,419,2807,23,56,451650381,11200
2020,2,A,골목상권,1000090,금호산길,HH,정체,124,69,3698822897.0,179768,72,51372540.23611111,2496.777777777778,729740,159,3277,69,59,200790347,11200
2020,2,A,골목상권,1000089,금호산2길,LH,상권확장,111,56,128830073.0,4732,13,9910005.615384616,364.0,588920,22,2311,39,52,182191459,11200
2020,2,A,골목상권,1000088,고산자로6길,LH,상권확장,105,55,5367538269.0,188809,109,49243470.35779817,1732.1926605504586,1149585,704,2490,61,54,201004295,11200
2020,2,A,골목상권,1000087,후암로28길,HH,정체,112,64,2868521095.0,287333,76,37743698.618421055,3780.6973684210525,1143258,582,5619,127,69,277169594,11170
2020,2,A,골목상권,1000086,효창원로39길,HL,상권축소,115,53,4998002371.0,267640,86,58116306.63953488,3112.093023255814,774463,163,2892,90,54,231388058,11170
2020,2,A,골목상권,1000085,회나무로13길,LL,다이나믹,85,48,5305921528.0,244415,152,34907378.473684214,1607.9934210526317,466549,90,2155,22,80,349667714,11170
2020,2,A,골목상권,1000084,한남대로20길,LL,다이나믹,77,45,7623808323.0,188419,94,81104343.86170213,2004.4574468085107,212585,231,631,7,53,352673085,11170
2020,2,A,골목상권,1000082,한강대로7길,LH,상권확장,106,69,3741237290.0,146869,55,68022496.18181819,2670.3454545454547,446336,722,697,6,47,419996429,11170
2020,2,A,골목상권,1000081,한강대로62길,HH,정체,133,63,6247591657.0,245285,130,48058397.36153846,1886.8076923076924,141206,1047,662,9,49,364824342,11170
2020,2,A,골목상권,1000080,한강대로52길,LH,상권확장,105,59,7216368400.0,166148,114,63301477.19298246,1457.438596491228,400822,8713,643,14,38,286364302,11170
2020,2,A,골목상권,1000079,한강대로43길,HL,상권축소,113,51,15954854863.0,691791,232,68770926.1336207,2981.8577586206898,406241,1841,1724,3,107,989166024,11170
2020,2,A,골목상권,1000078,한강대로15길,HH,정체,134,66,3178951658.0,142868,62,51273413.838709675,2304.3225806451615,307319,774,466,8,51,457474986,11170
2020,2,A,골목상권,1000077,한강대로104길,LH,상권확장,107,61,10542839150.0,684059,166,63511079.21686747,4120.8373493975905,550128,8152,2695,25,68,341969048,11170
2020,2,A,골목상권,1000076,청파로73길,HH,정체,116,64,2551639130.0,64824,45,56703091.777777776,1440.5333333333333,597467,248,2375,58,48,219067232,11170
2020,2,A,골목상권,1000075,청파로71길,HH,정체,138,59,2447731891.0,138549,66,37086846.833333336,2099.2272727272725,1162989,1317,4019,122,64,215433642,11170
2020,2,A,골목상권,1000074,청파로47나길,HH,정체,123,55,539517080.0,60379,17,31736298.82352941,3551.705882352941,447433,259,3174,89,53,220994083,11170
2020,2,A,골목상권,1000073,청파로47길,LL,다이나믹,104,50,16001730405.0,1440126,395,40510709.88607595,3645.8886075949367,1020892,192,1666,14,46,166160048,11170
2020,2,A,골목상권,1000072,장문로45길,HL,상권축소,112,53,4590087815.0,320967,76,60395892.30263158,4223.25,492122,242,2658,33,53,573284176,11170
2020,2,A,골목상권,1000071,이태원로54길,LL,다이나믹,64,49,16393687873.0,479471,279,58758737.896057345,1718.5340501792114,389231,812,2266,30,96,480723433,11170
2020,2,A,골목상권,1000070,이태원로27길,HH,정체,117,60,13298482195.0,276340,158,84167608.82911393,1748.987341772152,235345,567,632,11,103,483746950,11170
2020,2,A,골목상권,1000069,이촌로22길,HH,정체,144,80,2732295845.0,153323,51,53574428.333333336,3006.3333333333335,415513,385,1875,49,58,387698359,11170
2020,2,A,골목상권,1000068,원효로89길,HH,정체,117,66,3875107725.0,368365,116,33406101.077586208,3175.560344827586,819123,1387,1021,10,50,215459650,11170
2020,2,A,골목상권,1000067,원효로53길,HH,정체,142,57,3658944167.0,202946,85,43046401.964705884,2387.6,512412,341,2330,40,44,228417439,11170
2020,2,A,골목상권,1000066,원효로41길,HH,정체,129,55,2674701966.0,63376,78,34291050.84615385,812.5128205128206,270303,243,1406,16,65,281720858,11170
2020,2,A,골목상권,1000065,원효로19길,HH,정체,129,67,8958090946.0,267422,74,121055283.05405405,3613.810810810811,590212,609,1837,23,54,269352177,11170
2020,2,A,골목상권,1000064,우사단로4길,LH,상권확장,104,60,1616822314.0,124774,63,25663846.253968254,1980.5396825396826,687830,308,2177,22,41,489858622,11170
2020,2,A,골목상권,1000063,우사단로14길,LL,다이나믹,97,53,4906565835.0,183747,56,87617247.05357143,3281.1964285714284,366082,1987,1211,15,73,654105268,11170
2020,2,A,골목상권,1000062,우사단로10길,LH,상권확장,97,57,417567703.0,27530,81,5155156.8271604935,339.87654320987656,562037,570,2532,49,61,614161825,11170
2020,2,A,골목상권,1000061,신흥로20길,LL,다이나믹,100,53,4371640220.0,252361,85,51431061.4117647,2968.9529411764706,533602,178,2630,114,49,171466325,11170
2020,2,A,골목상권,1000060,소월로20길,LL,다이나믹,82,49,1658765608.0,90761,91,18228193.494505495,997.3736263736264,1055403,151,2099,44,49,200752888,11170
2020,2,A,골목상권,1000059,서빙고로71길,HH,정체,144,77,1542637524.0,42286,20,77131876.2,2114.3,469304,432,2442,72,52,662098926,11170
2020,2,A,골목상권,1000058,백범로90길,LL,다이나믹,84,47,3148888759.0,201205,81,38875169.86419753,2484.0123456790125,934428,535,4448,11,75,496683400,11170
2020,2,A,골목상권,1000057,백범로79길,HH,정체,120,60,7202167072.0,310233,99,72749162.34343435,3133.6666666666665,1229803,899,3958,104,59,242145926,11170
2020,2,A,골목상권,1000056,두텁바위로1길,HH,정체,117,61,3249613193.0,193750,67,48501689.44776119,2891.791044776119,404640,1111,3105,38,62,294402723,11170
2020,2,A,골목상권,1000055,대사관로34길,HL,상권축소,112,51,6695774224.0,258411,57,117469723.22807017,4533.526315789473,363324,606,1394,35,47,559442404,11170
2020,2,A,골목상권,1000054,녹사평대로46길,LL,다이나믹,93,45,2988470140.0,256823,76,39321975.526315786,3379.25,300343,43,829,22,75,291820883,11170
2020,2,A,골목상권,1000053,녹사평대로40나길,LL,다이나믹,100,53,2592905929.0,89256,90,28810065.877777778,991.7333333333333,306743,46,774,9,111,463599167,11170
2020,2,A,골목상권,1000052,녹사평대로32길,HH,정체,144,55,4185753173.0,178951,148,28282116.033783782,1209.1283783783783,238193,56,517,8,65,382973462,11170
2020,2,A,골목상권,1000051,녹사평대로26길,LH,상권확장,110,61,9757684648.0,297309,98,99568210.69387755,3033.765306122449,176267,494,906,10,61,380352237,11170
2020,2,A,골목상권,1000050,녹사평대로11길,HL,상권축소,140,52,1939714833.0,10802,15,129314322.2,720.1333333333333,53285,107,387,4,63,250343750,11170
2020,2,A,골목상권,1000049,퇴계로90길,LH,상권확장,109,55,6090798186.0,146420,114,53428054.2631579,1284.3859649122808,989478,463,3378,27,48,170019584,11140
2020,2,A,골목상권,1000048,퇴계로8길,HH,정체,124,65,3088006271.0,148976,98,31510268.07142857,1520.1632653061224,230556,438,1479,13,84,213297572,11140
2020,2,A,골목상권,1000047,퇴계로56길,HH,정체,138,63,6141967989.0,244143,118,52050576.1779661,2069.008474576271,510187,569,1124,6,42,130876389,11140
2020,2,A,골목상권,1000046,퇴계로46길,HH,정체,151,61,2423852636.0,129343,65,37290040.55384615,1989.8923076923077,253518,1098,593,7,34,119134454,11140
2020,2,A,골목상권,1000045,퇴계로18길,LH,상권확장,95,57,5788483373.0,219984,65,89053590.35384615,3384.369230769231,153614,967,723,3,72,168158730,11140
2020,2,A,골목상권,1000044,퇴계로12길,HH,정체,144,71,1513842069.0,135893,92,16454805.097826088,1477.0978260869565,135155,180,914,7,50,167530465,11140
2020,2,A,골목상권,1000043,청구로1길,HH,정체,116,59,1072352056.0,58921,45,23830045.68888889,1309.3555555555556,858507,108,1953,9,46,189915947,11140
2020,2,A,골목상권,1000042,청구로17길,HH,정체,121,64,4840583445.0,212794,113,42837021.63716814,1883.132743362832,585737,485,1761,33,63,206531628,11140
2020,2,A,골목상권,1000041,장충단로8길,LH,상권확장,107,65,4215110295.0,121202,66,63865307.5,1836.3939393939395,380863,3778,1473,28,56,184979178,11140
2020,2,A,골목상권,1000038,동호로8길,HH,정체,118,57,15381284608.0,406524,61,252152206.6885246,6664.327868852459,245895,386,664,18,47,155018621,11140
2020,2,A,골목상권,1000037,동호로20길,LH,상권확장,101,59,3861807915.0,20373,26,148531073.65384614,783.5769230769231,579249,2429,2128,42,75,307355149,11140
2020,2,A,골목상권,1000036,동호로15길,HL,상권축소,138,47,1837670045.0,80192,58,31683966.29310345,1382.6206896551723,309041,1161,1892,41,84,208647667,11140
2020,2,A,골목상권,1000035,동호로11길,LL,다이나믹,108,53,3444633286.0,231209,81,42526336.86419753,2854.432098765432,749655,337,4534,150,54,124396733,11140
2020,2,A,골목상권,1000034,동호로10길,LH,상권확장,96,55,16933250134.0,401945,173,97880058.57803468,2323.3815028901736,1141060,1553,2016,27,47,181864758,11140
2020,2,A,골목상권,1000033,다산로39길,HL,상권축소,118,53,4494688230.0,207445,140,32104915.92857143,1481.75,754594,39,834,2,50,176972222,11140
2020,2,A,골목상권,1000032,다산로38길,HH,정체,115,59,12813059937.0,357404,199,64387235.864321604,1796.0,644987,674,1406,10,64,242063093,11140
2020,2,A,골목상권,1000031,다산로36길,LL,다이나믹,109,53,2608061443.0,195236,84,31048350.51190476,2324.2380952380954,864964,91,2066,8,58,179132297,11140
2020,2,A,골목상권,1000030,다산로33길,HH,정체,118,60,3110792892.0,288950,73,42613601.26027397,3958.219178082192,1444470,320,3422,32,46,153392079,11140
2020,2,A,골목상권,1000029,난계로21길,HH,정체,147,77,2558161349.0,82607,23,111224406.47826087,3591.608695652174,462666,128,1145,9,35,157574074,11140
2020,2,A,골목상권,1000028,난계로11길,HH,정체,125,65,11118449173.0,476751,182,61090380.071428575,2619.510989010989,1483055,255,3407,16,62,272737678,11140
2020,2,A,골목상권,1000027,필운대로1길,LL,다이나믹,75,50,3593516196.0,158479,39,92141440.92307693,4063.5641025641025,163360,202,690,14,73,229306432,11110
2020,2,A,골목상권,1000026,평창길,LH,상권확장,102,65,2397159859.0,44519,27,88783698.48148148,1648.851851851852,21959,6654,1678,19,109,309926113,11110
2020,2,A,골목상권,1000025,통일로12길,HH,정체,118,87,786808935.0,59654,18,43711607.5,3314.1111111111113,543368,13,886,50,43,99746000,11110
2020,2,A,골목상권,1000024,창신길,HH,정체,166,75,662744390.0,55261,13,50980337.692307696,4250.846153846154,1162513,146,2265,86,49,116533576,11110
2020,2,A,골목상권,1000023,창신5길,HH,정체,140,75,1142314000.0,91575,23,49665826.08695652,3981.521739130435,643907,15,1269,8,38,95141667,11110
2020,2,A,골목상권,1000022,창신2길,HH,정체,126,60,2289312508.0,153182,45,50873611.28888889,3404.0444444444443,559540,56,780,17,43,107096078,11110
2020,2,A,골목상권,1000021,창경궁로35길,HH,정체,116,63,3257083065.0,123701,61,53394804.344262294,2027.8852459016393,254412,787,932,8,54,142664918,11110
2020,2,A,골목상권,1000020,지봉로8길,HH,정체,132,60,2639731799.0,140694,61,43274291.78688525,2306.4590163934427,990020,183,2215,15,53,185365873,11110
2020,2,A,골목상권,1000019,종로65길,HL,상권축소,136,52,1969792048.0,178640,60,32829867.466666665,2977.3333333333335,1113947,275,3479,87,50,124591950,11110
2020,2,A,골목상권,1000018,종로58가길,LH,상권확장,103,56,5101190693.0,425301,74,68935009.36486487,5747.310810810811,625244,137,456,3,17,81284178,11110
2020,2,A,골목상권,1000016,자하문로7길,LH,상권확장,88,64,6675987660.0,276742,151,44211838.80794702,1832.728476821192,460131,214,677,9,69,256264683,11110
2020,2,A,골목상권,1000015,이화장길,LH,상권확장,111,63,7410810612.0,626555,111,66764059.567567565,5644.639639639639,427571,497,1607,20,52,153940955,11110
2020,2,A,골목상권,1000014,율곡로16길,HH,정체,134,62,3267739528.0,116180,30,108924650.93333334,3872.6666666666665,206735,235,463,1,22,112279412,11110
2020,2,A,골목상권,1000012,옥인길,LH,상권확장,74,56,2539328416.0,202090,47,54028264.17021277,4299.787234042553,572643,58,2571,100,55,177741821,11110
2020,2,A,골목상권,1000011,숭인동길,HL,상권축소,127,50,5900940168.0,429269,93,63450969.548387095,4615.795698924731,513890,329,899,19,52,141952840,11110
2020,2,A,골목상권,1000010,성균관로5길,LL,다이나믹,108,48,2229992230.0,169395,109,20458644.311926607,1554.0825688073394,482559,148,946,12,49,152368531,11110
2020,2,A,골목상권,1000009,삼청로5길,LH,상권확장,94,58,7180011376.0,180364,104,69038570.92307693,1734.2692307692307,27975,2703,747,1,175,572000000,11110
2020,2,A,골목상권,1000008,북촌로5나길,LL,다이나믹,91,46,2904264651.0,143461,69,42090792.04347826,2079.144927536232,94915,234,670,5,118,430007143,11110
2020,2,A,골목상권,1000007,북촌로5길,LL,다이나믹,89,54,9109003332.0,502603,155,58767763.43225806,3242.6,127642,503,424,2,131,443000000,11110
2020,2,A,골목상권,1000006,북촌로11길,LH,상권확장,110,67,1351840669.0,59588,25,54073626.76,2383.52,119130,671,650,3,77,213246032,11110
2020,2,A,골목상권,1000005,백석동길,LL,다이나믹,90,50,3481228606.0,116201,37,94087259.62162162,3140.5675675675675,177480,1797,1671,41,84,214023214,11110
